"LATITUDE","LONGITUDE","GEOGRAPHY_NAME","GEOGRAPHY_NAME_TYPE","NUMERIC_VALUE","NUMERIC_VALUE_TYPE","GEOGRAPHIC_POPULATION","NUMERIC_VALUE_FOR_COLORING","OPACITY_VALUE_0_THRU_LT_1","RADIUS_VALUE_0_THRU_100","RECORD_NO","COLOR_NAME"
"28.6271030000","-81.4337840000","Lockhart CDP,FL","City","54.0000000000","Weather (NRP)","14430","-54",".38","1","687","ORANGE"
"32.0442540000","-106.4061000000","Chaparral CDP,NM","City","19.0000000000","Weather (NRP)","14437","-19",".43","1","688","RED"
"42.1252880000","-75.9634060000","Johnson City village,NY","City","60.0000000000","Weather (NRP)","14448","-60",".20","1","689","ORANGE"
"28.0466220000","-82.2965390000","Thonotosassa CDP,FL","City","60.0000000000","Weather (NRP)","14460","-60",".20","1","690","ORANGE"
"45.0245340000","-93.3306440000","Robbinsdale city,MN","City","41.0000000000","Weather (NRP)","14468","-41",".77","1","691","ORANGE"
"33.2149550000","-111.8699730000","Sun Lakes CDP,AZ","City","9.0000000000","Weather (NRP)","14473","-9",".73","1","692","RED"
"40.6204830000","-103.1925090000","Sterling city,CO","City","97.0000000000","Weather (NRP)","14478","-97",".09","1","693","YELLOW"
"29.7948740000","-90.8145780000","Thibodaux city,LA","City","81.0000000000","Weather (NRP)","14494","-81",".57","1","694","YELLOW"
"33.6414480000","-84.4635020000","College Park city,GA","City","43.0000000000","Weather (NRP)","14501","-43",".71","1","695","ORANGE"
"32.9272400000","-85.9371220000","Alexander City city,AL","City","84.0000000000","Weather (NRP)","14508","-84",".48","1","696","YELLOW"
"29.8961520000","-81.3111280000","St. Augustine city,FL","City","98.0000000000","Weather (NRP)","14515","-98",".06","1","697","YELLOW"
"31.4535010000","-97.1953390000","Hewitt city,TX","City","12.0000000000","Weather (NRP)","14523","-12",".64","1","698","RED"
"34.6446200000","-86.0481550000","Scottsboro city,AL","City","96.0000000000","Weather (NRP)","14526","-96",".12","1","699","YELLOW"
"42.9952520000","-84.1758450000","Owosso city,MI","City","80.0000000000","Weather (NRP)","14536","-80",".60","1","700","YELLOW"
"34.9483530000","-88.5136180000","Corinth city,MS","City","92.0000000000","Weather (NRP)","14562","-92",".24","1","701","YELLOW"
"38.0426220000","-85.5560240000","Mount Washington city,KT","City","39.0000000000","Weather (NRP)","14567","-39",".83","1","702","ORANGE"
"42.8897510000","-97.3926870000","Yankton city,SD","City","99.0000000000","Weather (NRP)","14573","-99",".03","1","703","YELLOW"
"42.9985580000","-78.1808060000","Batavia city,NY","City","93.0000000000","Weather (NRP)","14578","-93",".21","1","704","YELLOW"
"42.5376330000","-82.9467420000","Fraser city,MI","City","35.0000000000","Weather (NRP)","14580","-35",".95","1","705","ORANGE"
"28.6614790000","-81.4448770000","Forest City CDP,FL","City","53.0000000000","Weather (NRP)","14592","-53",".41","1","706","ORANGE"
"41.6254280000","-87.7242330000","Midlothian village,IL","City","33.0000000000","Weather (NRP)","14595","-33",".01","1","707","RED"
"37.6721310000","-92.6596700000","Lebanon city,MO","City","96.0000000000","Weather (NRP)","14652","-96",".12","1","708","YELLOW"
"34.8785000000","-82.4662120000","Berea CDP,SC","City","21.0000000000","Weather (NRP)","14652","-21",".37","1","709","RED"
"40.2800100000","-76.6443280000","Hershey CDP,PA","City","34.0000000000","Weather (NRP)","14654","-34",".98","1","710","ORANGE"
"28.0483810000","-82.6712540000","Oldsmar city,FL","City","57.0000000000","Weather (NRP)","14657","-57",".29","1","711","ORANGE"
"47.7684540000","-116.8012390000","Hayden city,ID","City","63.0000000000","Weather (NRP)","14698","-63",".11","1","712","ORANGE"
"28.5472510000","-81.2953950000","Azalea Park CDP,FL","City","55.0000000000","Weather (NRP)","14700","-55",".35","1","713","ORANGE"
"41.9637260000","-87.8231920000","Norridge village,IL","City","66.0000000000","Weather (NRP)","14703","-66",".02","1","714","ORANGE"
"37.1506050000","-94.3278680000","Carthage city,MO","City","12.0000000000","Weather (NRP)","14708","-12",".64","1","715","RED"
"38.7230730000","-90.2643750000","Jennings city,MO","City","62.0000000000","Weather (NRP)","14712","-62",".14","1","716","ORANGE"
"42.8374390000","-88.7342820000","Whitewater city,WI","City","85.0000000000","Weather (NRP)","14722","-85",".45","1","717","YELLOW"
"42.5364960000","-88.1331690000","Salem Lakes village,WI","City","89.0000000000","Weather (NRP)","14728","-89",".33","1","718","YELLOW"
"38.5172320000","-121.4572790000","Lemon Hill CDP,CA","City","2.0000000000","Weather (NRP)","14733","-2",".94","1","719","RED"
"41.8680880000","-103.6620350000","Scottsbluff city,NE","City","66.0000000000","Weather (NRP)","14737","-66",".02","1","720","ORANGE"
"36.4460490000","-77.6485860000","Roanoke Rapids city,NC","City","82.0000000000","Weather (NRP)","14741","-82",".54","1","721","YELLOW"
"38.3142050000","-88.9174700000","Mount Vernon city,IL","City","94.0000000000","Weather (NRP)","14742","-94",".18","1","722","YELLOW"
"34.6580690000","-92.9686430000","Hot Springs Village CDP,AR","City","86.0000000000","Weather (NRP)","14779","-86",".42","1","723","YELLOW"
"41.7996680000","-89.6951500000","Sterling city,IL","City","79.0000000000","Weather (NRP)","14782","-79",".63","1","724","YELLOW"
"31.9650780000","-95.2620890000","Jacksonville city,TX","City","85.0000000000","Weather (NRP)","14790","-85",".45","1","725","YELLOW"
"43.2095170000","-77.7026420000","Greece CDP,NY","City","26.0000000000","Weather (NRP)","14798","-26",".22","1","726","RED"
"35.2651420000","-118.9160420000","Lamont CDP,CA","City","9.0000000000","Weather (NRP)","14799","-9",".73","1","727","RED"
"30.1792920000","-81.7343790000","Bellair-Meadowbrook Terrace CDP,FL","City","41.0000000000","Weather (NRP)","14800","-41",".77","1","728","ORANGE"
"34.8225400000","-102.4001350000","Hereford city,TX","City","95.0000000000","Weather (NRP)","14815","-95",".15","1","729","YELLOW"
"36.7248570000","-120.0624290000","Kerman city,CA","City","13.0000000000","Weather (NRP)","14816","-13",".61","1","730","RED"
"35.6705640000","-119.2327290000","McFarland city,CA","City","6.0000000000","Weather (NRP)","14823","-6",".82","1","731","RED"
"32.3966690000","-94.8600130000","Kilgore city,TX","City","79.0000000000","Weather (NRP)","14827","-79",".63","1","732","YELLOW"
"43.0119350000","-78.8834430000","Tonawanda city,NY","City","34.0000000000","Weather (NRP)","14830","-34",".98","1","733","ORANGE"
"39.2195000000","-76.6209210000","Brooklyn Park CDP,MD","City","59.0000000000","Weather (NRP)","14850","-59",".23","1","734","ORANGE"
"37.3799220000","-89.6540730000","Jackson city,MO","City","59.0000000000","Weather (NRP)","14872","-59",".23","1","735","ORANGE"
"43.0492440000","-74.3458150000","Gloversville city,NY","City","98.0000000000","Weather (NRP)","14878","-98",".06","1","736","YELLOW"
"27.8198710000","-82.7388850000","West Lealman CDP,FL","City","49.0000000000","Weather (NRP)","14891","-49",".53","1","737","ORANGE"
"36.0563560000","-79.3894360000","Graham city,NC","City","68.0000000000","Weather (NRP)","14925","-68",".96","1","738","YELLOW"
"37.2694810000","-76.7081930000","Williamsburg city,VA","City","38.0000000000","Weather (NRP)","14927","-38",".86","1","739","ORANGE"
"28.7013960000","-81.3483890000","Longwood city,FL","City","52.0000000000","Weather (NRP)","14930","-52",".44","1","740","ORANGE"
"36.1680160000","-82.8196690000","Greeneville town,TN","City","75.0000000000","Weather (NRP)","14942","-75",".75","1","741","YELLOW"
"36.3260400000","-78.4149230000","Henderson city,NC","City","95.0000000000","Weather (NRP)","14948","-95",".15","1","742","YELLOW"
"36.0816790000","-79.2767420000","Mebane city,NC","City","74.0000000000","Weather (NRP)","14952","-74",".78","1","743","YELLOW"
"30.1303990000","-85.5485960000","Callaway city,FL","City","22.0000000000","Weather (NRP)","14958","-22",".34","1","744","RED"
"43.3224670000","-88.3777370000","Hartford city,WI","City","71.0000000000","Weather (NRP)","14977","-71",".87","1","745","YELLOW"
"31.5424380000","-91.3856490000","Natchez city,MS","City","86.0000000000","Weather (NRP)","14981","-86",".42","1","746","YELLOW"
"39.7156690000","-86.0870180000","Beech Grove city,IN","City","62.0000000000","Weather (NRP)","14990","-62",".14","1","747","ORANGE"
"43.8874520000","-69.9426230000","Brunswick CDP,ME","City","17.0000000000","Weather (NRP)","14994","-17",".49","1","748","RED"
"42.9261820000","-112.4625370000","Chubbuck city,ID","City","13.0000000000","Weather (NRP)","14995","-13",".61","1","749","RED"
"25.9786720000","-80.1810100000","West Park city,FL","City","57.0000000000","Weather (NRP)","15012","-57",".29","1","750","ORANGE"
"39.8789770000","-84.1922240000","Vandalia city,OH","City","60.0000000000","Weather (NRP)","15045","-60",".20","1","751","ORANGE"
"36.5030420000","-79.7400200000","Eden city,NC","City","77.0000000000","Weather (NRP)","15055","-77",".69","1","752","YELLOW"
"40.4336740000","-120.6283060000","Susanville city,CA","City","75.0000000000","Weather (NRP)","15064","-75",".75","1","753","YELLOW"
"38.9249520000","-78.1834260000","Front Royal town,VA","City","86.0000000000","Weather (NRP)","15077","-86",".42","1","754","YELLOW"
"26.9686800000","-82.3478860000","Englewood CDP,FL","City","78.0000000000","Weather (NRP)","15095","-78",".66","1","755","YELLOW"
"32.8234830000","-98.0787980000","Mineral Wells city,TX","City","83.0000000000","Weather (NRP)","15096","-83",".51","1","756","YELLOW"
"42.9117640000","-78.7043630000","Depew village,NY","City","31.0000000000","Weather (NRP)","15102","-31",".07","1","757","RED"
"44.8912200000","-89.5496510000","Weston village,WI","City","76.0000000000","Weather (NRP)","15110","-76",".72","1","758","YELLOW"
"34.7621380000","-79.4773780000","Laurinburg city,NC","City","90.0000000000","Weather (NRP)","15119","-90",".30","1","759","YELLOW"
"39.0861000000","-84.4869330000","Newport city,KT","City","48.0000000000","Weather (NRP)","15123","-48",".56","1","760","ORANGE"
"39.3565660000","-76.4778940000","Rossville CDP,MD","City","61.0000000000","Weather (NRP)","15127","-61",".17","1","761","ORANGE"
"42.9646330000","-78.8712900000","Kenmore village,NY","City","24.0000000000","Weather (NRP)","15132","-24",".28","1","762","RED"
"47.4822680000","-94.8796840000","Bemidji city,MN","City","74.0000000000","Weather (NRP)","15132","-74",".78","1","763","YELLOW"
"34.7871140000","-82.4013430000","Gantt CDP,SC","City","23.0000000000","Weather (NRP)","15138","-23",".31","1","764","RED"
"34.0755400000","-80.9551610000","Dentsville CDP,SC","City","26.0000000000","Weather (NRP)","15153","-26",".22","1","765","RED"
"33.8654280000","-84.6825720000","Powder Springs city,GA","City","15.0000000000","Weather (NRP)","15163","-15",".55","1","766","RED"
"41.6962880000","-93.0402670000","Newton city,IA","City","99.0000000000","Weather (NRP)","15164","-99",".03","1","767","YELLOW"
"47.0418760000","-122.3656970000","Elk Plain CDP,WA","City","4.0000000000","Weather (NRP)","15167","-4",".88","1","768","RED"
"19.6455810000","-155.9977490000","Kailua CDP,HI","City","53.0000000000","Weather (NRP)","15231","-53",".41","1","769","ORANGE"
"46.9058510000","-98.6935790000","Jamestown city,ND","City","96.0000000000","Weather (NRP)","15289","-96",".12","1","770","YELLOW"
"33.5638690000","-84.4109590000","Riverdale city,GA","City","38.0000000000","Weather (NRP)","15291","-38",".86","1","771","ORANGE"
"33.5477980000","-84.5872650000","Fairburn city,GA","City","31.0000000000","Weather (NRP)","15295","-31",".07","1","772","RED"
"32.9637440000","-96.8338050000","Addison town,TX","City","26.0000000000","Weather (NRP)","15302","-26",".22","1","773","RED"
"34.9902910000","-101.9189510000","Canyon city,TX","City","93.0000000000","Weather (NRP)","15305","-93",".21","1","774","YELLOW"
"36.6086930000","-119.5433670000","Parlier city,CA","City","13.0000000000","Weather (NRP)","15312","-13",".61","1","775","RED"
"28.3792440000","-81.3902550000","Southchase CDP,FL","City","48.0000000000","Weather (NRP)","15314","-48",".56","1","776","ORANGE"
"29.9134380000","-95.3774310000","Aldine CDP,TX","City","34.0000000000","Weather (NRP)","15318","-34",".98","1","777","ORANGE"
"38.9600450000","-122.6332320000","Clearlake city,CA","City","23.0000000000","Weather (NRP)","15349","-23",".31","1","778","RED"
"38.3597920000","-98.7995140000","Great Bend city,KS","City","99.0000000000","Weather (NRP)","15358","-99",".03","1","779","YELLOW"
"41.1641860000","-87.8451250000","Bradley village,IL","City","91.0000000000","Weather (NRP)","15368","-91",".27","1","780","YELLOW"
"33.7283650000","-84.9166620000","Villa Rica city,GA","City","80.0000000000","Weather (NRP)","15392","-80",".60","1","781","YELLOW"
"43.0398500000","-85.6034480000","Northview CDP,MI","City","24.0000000000","Weather (NRP)","15394","-24",".28","1","782","RED"
"43.6096700000","-72.9777880000","Rutland city,VT","City","83.0000000000","Weather (NRP)","15398","-83",".51","1","783","YELLOW"
"28.9244140000","-81.9298260000","Lady Lake town,FL","City","61.0000000000","Weather (NRP)","15426","-61",".17","1","784","ORANGE"
"41.8444560000","-89.4790440000","Dixon city,IL","City","95.0000000000","Weather (NRP)","15433","-95",".15","1","785","YELLOW"
"33.7488550000","-84.2597730000","Belvedere Park CDP,GA","City","43.0000000000","Weather (NRP)","15441","-43",".71","1","786","ORANGE"
"36.0633200000","-87.3688420000","Dickson city,TN","City","85.0000000000","Weather (NRP)","15447","-85",".45","1","787","YELLOW"
"45.5983860000","-121.1524110000","The Dalles city,OR","City","79.0000000000","Weather (NRP)","15448","-79",".63","1","788","YELLOW"
"41.2460530000","-85.8484760000","Warsaw city,IN","City","73.0000000000","Weather (NRP)","15458","-73",".81","1","789","YELLOW"
"37.5892960000","-84.2945020000","Berea city,KT","City","84.0000000000","Weather (NRP)","15474","-84",".48","1","790","YELLOW"
"34.0462480000","-81.1408600000","Seven Oaks CDP,SC","City","22.0000000000","Weather (NRP)","15484","-22",".34","1","791","RED"
"40.4442070000","-79.8733290000","Wilkinsburg borough,PA","City","65.0000000000","Weather (NRP)","15485","-65",".05","1","792","ORANGE"
"37.5775140000","-77.3867880000","East Highland Park CDP,VA","City","22.0000000000","Weather (NRP)","15498","-22",".34","1","793","RED"
"32.0743770000","-84.2228290000","Americus city,GA","City","68.0000000000","Weather (NRP)","15503","-68",".96","1","794","YELLOW"
"33.4317570000","-86.0994540000","Talladega city,AL","City","30.0000000000","Weather (NRP)","15522","-30",".10","1","795","RED"
"33.0092450000","-80.1077520000","Ladson CDP,SC","City","26.0000000000","Weather (NRP)","15539","-26",".22","1","796","RED"
"33.4086040000","-87.0165650000","Hueytown city,AL","City","46.0000000000","Weather (NRP)","15540","-46",".62","1","797","ORANGE"
"34.2438410000","-111.3189640000","Payson town,AZ","City","59.0000000000","Weather (NRP)","15545","-59",".23","1","798","ORANGE"
"39.2702960000","-80.3617870000","Clarksburg city,WV","City","88.0000000000","Weather (NRP)","15553","-88",".36","1","799","YELLOW"
"44.7543090000","-85.6030110000","Traverse City city,MI","City","34.0000000000","Weather (NRP)","15570","-34",".98","1","800","ORANGE"
"41.3699370000","-81.8135370000","Middleburg Heights city,OH","City","63.0000000000","Weather (NRP)","15573","-63",".11","1","801","ORANGE"
"28.2407210000","-82.1790240000","Zephyrhills city,FL","City","70.0000000000","Weather (NRP)","15573","-70",".90","1","802","YELLOW"
"34.8125540000","-106.7802630000","Los Lunas village,NM","City","6.0000000000","Weather (NRP)","15589","-6",".82","1","803","RED"
"35.0004320000","-114.5748640000","Fort Mohave CDP,AZ","City","72.0000000000","Weather (NRP)","15593","-72",".84","1","804","YELLOW"
"40.2228840000","-74.0102320000","Asbury Park city,NJ","City","83.0000000000","Weather (NRP)","15597","-83",".51","1","805","YELLOW"
"39.8117560000","-76.9836050000","Hanover borough,PA","City","88.0000000000","Weather (NRP)","15609","-88",".36","1","806","YELLOW"
"35.3147050000","-81.0026590000","Mount Holly city,NC","City","26.0000000000","Weather (NRP)","15610","-26",".22","1","807","RED"
"25.6426040000","-80.3996350000","Three Lakes CDP,FL","City","47.0000000000","Weather (NRP)","15614","-47",".59","1","808","ORANGE"
"40.2810250000","-86.5212540000","Frankfort city,IN","City","78.0000000000","Weather (NRP)","15634","-78",".66","1","809","YELLOW"
"44.8609710000","-92.6238950000","River Falls city,WI","City","35.0000000000","Weather (NRP)","15638","-35",".95","1","810","ORANGE"
"25.6226820000","-80.3606150000","Palmetto Estates CDP,FL","City","46.0000000000","Weather (NRP)","15640","-46",".62","1","811","ORANGE"
"39.6057760000","-75.8216860000","Elkton town,MD","City","44.0000000000","Weather (NRP)","15644","-44",".68","1","812","ORANGE"
"32.5014740000","-86.3739140000","Millbrook city,AL","City","12.0000000000","Weather (NRP)","15645","-12",".64","1","813","RED"
